id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca
0077885882007|1|SALSA PICANTE TAPATÍO BOT 296 ML|296|ml|TAPATIO
7798033900154|1|GALLETAS MARINERAS SIN SAL DON PANCHO PAQ 220 GRM|220|grm|DON PANCHO
7509552791297|1|SHAM.NUTRITIVO ÓLEO EXTRAORD. ELVIVE BOT 750 ML|750|ml|ELVIVE
7290002489023|1|DÁTILES MEDJOUL THE HAPPY SNACK PAQ 180 GRM|180|grm|THE HAPPY SNACK
7791102074527|1|PAÑO MICROFIBRA X2|2.00|unidad|SIN MARCA
7791762125041|1|CUADERNO GLORIA F/ARAÑA NARANJA 42Hojas|1|uni.|LEDESMA S.A.A.I. BOIXADOS
7792281006873|1|TABLA PICAR CAROL PLEGABLE 29x26cm|1|uni.|CINCAM(CAROL) S.A.C.I.F.A. e I.
7791130681421|1|LIMPIADOR HARPIC PARA INODOROS CITUS BOT 500 ML|500|ml|HARPIC
7798146139380|1|ADEREZO VEG.SAB.CHEDDAR TAU PET 300 GRM|300|grm|TAU
7798096882114|1|PESTO DE RÚCULA FRESCA SUEÑO VERDE FRA 160 GRM|160|grm|SUEÑO VERDE
7798368780117|1|VINO TINTO BLEND GRAZIE MILLE BOT 750 ML|750|ml|GRAZIE MILLE
0656750790489|1|TOSTADITA P PCIO ARROZ CL|100.00|gr|PRIMER PRECIO
7798460670194|1|DDL C/LIMON MIL DEL SOL|280.00|gr|MILAGROS DEL SOL
5009666000008|1|TOCADOR FIORELLA LUJO 1un|1|uni.|MAR-PLAST S.A
7790691035117|1|SET YERBERO DAYSAL C/BASE ALLEGRA 1un|1|uni.|DAYSAL S.R.L.
4005808890590|1|CREMA NIVEA SOFT HUMECTANTE PROLON.JOJOBA+VIT.E POT 100 ML|100|ml|SOFT
7792798013951|1|CERVEZA RUBIA 1890 LAT 473 ML|473|ml|1890
7798312320666|1|LECHE E/ POLV STA CLARA|800.00|gr|SANTA CLARA
7791337007628|1|YOGUR L.S.YOGURISIMO ENTERO PREFO VAINIL|190|Gr|DANONE ARGENTINA S.A.
7794170039900|1|TOALLON ARCO IRIS DETROIT 80x150|1|uni.|SAHADE S.A.
7794851001011|1|*ADHESIVO PLASTICOLA VINILICO 500gr.|500|Gr|LEDESMA S.A.A.I. BOIXADOS
7790520989956|1|BOLSA HERMETICA MEDIANA PARA CONSERVAR ZIPLOC PAQ 12 UNI|12|uni|ZIPLOC
7798092840538|1|JABON LIQ ESENCIAS DURAZNO VAGISIL BOT 354 ML|354|ml|DERMO VAGISIL
7790495001585|1|ARROZ INT YIN YANG ORG|500.00|gr|YIN YANG
7798154950656|1|PASTA ACEI NGA TERRAS ORG|235.00|gr|TERRASANA
7896004004938|1|COPOS DE MAIZ ZUCARITAS|150.00|gr|KELLOGGS
7791293048475|1|ANTITRANS.GO FRESH PEPINO Y TE VERDE DOVE AER 150 ML|150|ml|DOVE
7798083731715|1|MERMELADA D/DURAZNO CUARTO CRECIENTE FRA 400 GRM|400|grm|CUARTOCRECIENTE
7790580145378|1|FID ARCOR TALLARIN|500.00|gr|ARCOR
7702018037865|1|CARTUCHO GILLETTE MACH 3 SENSITIVE CJA 2 UNI|2|uni|GILLETTE
0763571806012|1|GIN PINK HEREDERO BOT 700 ML|700|ml|HEREDERO
7797453973458|1|SNACK DENTAL P/PERROS X3 UNI. PEDIGREE FWP 115,5 GRM|115.5|grm|PEDIGREE
7798403210104|1|QUESO PROVOLETA TRADICIONAL NONNA PIA PAQ 155 GRM|155|grm|NONNA PIA
7500435248075|1|CREMA P/PEINAR FORTALECEDORA PANTENE BOT 300 ML|300|ml|PANTENE
7794440005345|1|PANO VIRULANA ANTIBACT|3.00|unidad|VIRULANA
7791620187327|1|*SALSA GOLF DANICA DOY PACK 220 GR.|220|Gr|DORADA S.A.
7793613326294|1|JGO.SABANAS P.BALMAIN EGYPCIA 200H 21/2P|1|uni.|LANTERMO S.A
7790070336224|1|FID.TIRABUZÓN LIBRE D/GLUTEN MIX.D/LEG.MATARAZZO PAQ 500 GR|500|grm|MATARAZZO
4005808553846|1|CREMA ANTIARRUGAS VITAMINA C Q10 ENERGY NIVEA CJA 50 ML|50|ml|NIVEA
7799155001774|1|AGUA SIN GAS BRIO BOT 2250 CMQ|2250|cmq|BRIO
7406274138143|1|GALL.DULC MANTEC.BUTTER COOK. CREMICA LAT 114 GRM|114|grm|CREMICA
7790070433015|1|PVO.CHOCOLATADO EXQUISITA|150.00|gr|EXQUISITA
5821030000007|1|CASCO BOMBERO SAN REMO 1un|1|uni.|MAR-PLAST S.A
7790639003468|1|GASEOSA LIMA LIMÓN CUNNINGTON BOT 2250 CMQ|2250|cmq|CUNNINGTON
7792459714050|1|SECAVIDRIOS LA GAUCHITA X 1 UNI|1|uni|GAUCHITA
7702026147921|1|TOAL TENA DISCREET NIGHT|30.00|unidad|TENA
0196800534590|1|NOTEB LENOVO 15ITL6 I5|1.00|unidad|LENOVO
7798024760125|1|MAX PREMIUM JyQ-TOM-HUE- PAN NGO X UN|1.00|unidad|Sin Marca
7791580003057|1|CERA DEP.DEPILFEM MIEL 90gr.|90|Gr|EMAIL DIAMANT SACIFI y A.
7791913000180|1|AGUA LIVRA POMELO S/GAS 1500cc|1500|cc|PRITTY S.A.
7795933101162|1|ATUN BAHIA LOMITOS EN ACEITE 170 GR.|120|Gr|REGIONAL TRADE S.A.
7790244000746|1|QUESO AZUL SAN IGNACIO  X KG|1|kgm|SAN IGNACIO
7790580120092|1|CHOCOLATE 50 % CACAO ARCOR FWP 25 GRM|25|grm|ARCOR
7790577009003|1|VINO TINTO BLEND ANTOLOG. RUTINI BOT 750 ML|750|ml|RUTINI
7790847060543|1|ARROZ PARBOIL DON MARCOS PAQ 1 KGM|1|kgm|DON MARCOS
7792150010024|1|RATICIDA BRUMOLINE 100 GR|100|Gr|NESTOR P.CARRARA S.R.L.
7793613825155|1|MANTEL CUADRILLE ANTIMANCHAS RECT. 2,50x|1|uni.|LANTERMO S.A
7794626011122|1|PAÑAL P/ADULTO CLASSIC T:G PLENITUD PAQ 16 UNI|16|uni|PLENITUD
7791078023376|1|CEREALES SAB.DULCE D/LECHE NATURITOS GRANIX PAQ 90 GRM|90|grm|GRANIX
7622202271328|1|CARAMELOS DUROS MIEL C/LIMÓN HALLS FWP 25,65 GRM|25.65|grm|HALLS
7798161722116|1|JG ORG LAS BRISAS MANZA|330.00|cm3|LAS BRISAS
7798187760383|1|GALL ORG ZAFRANITO VAINIL|150.00|gr|ZAFRANITO
7790150813355|1|EDULC TUY LV SWE LIQ 200|200.00|cm3|LA VIRGINIA
7791600620134|1|COLONIA PACO FUTBOL 60cc|60|cc|CANNON PUNTANA S.A.
8427926103523|1|LONCHEADO JAMÓN SERRANO RESERVA NICO FWP 100 GRM|100|grm|NICO
7500435162135|1|SHAMPOO MANZANA FRESH HEAD SHOULDERS BOT 650 ML|650|ml|HEAD SHOULDERS
7793344904228|1|P HIG ELEGANTE SUAV Y ABS|320.00|m|ELEGANTE
7798060853508|1|CREMA TONADITA B LACTOSA|200.00|gr|TONADITA
0196802454452|1|TABLET LENOVO M8 8|1.00|unidad|LENOVO
7798233800278|1|PAN MOLDE PANACITY LACTEA|570.00|gr|PANACITY
7792900806037|1|VINAGRE DOS ANCLAS ALCOHO|3.00|l|DOS ANCLAS
7622300990114|1|MILKA CHOCOLATE CON LECHE X 150G|1.00|unidad|Sin Marca
7792798008858|1|CERVEZA TEMPLE WOLF IPA LATA 473 CC|473|cc|CERVECERIA Y MALTERIA QUILMES SAIC Y G.
4005800137556|1|CREMA NIVEA CREME LAT 150 ML|150|cmq|NIVEA
7798149582114|1|CALEF ELEC CLEVER CON1200|1.00|unidad|CLEVER
7790412001919|1|MARI S/SAL LEIVA TRIPACK|330.00|gr|LEIVA
0070330717565|1|MAQ.AFEITA BIC C3ACTION SENS 1un|1|uni.|BIC ARGENTINA S.A.
7790070336460|1|FIDEO SPAGHETTI N° 3 TERRABUSI PAQ 500 GRM|500|grm|TERRABUSI
7798364400316|1|CEPILLO DENTAL D/BAMBÚ DURO MERAKI CJA 1 UNI|1|uni|MERAKI
7798184400688|1|MILANESITAS D/SOJA MIX SEMILLA CONGELADOS INAL PAQ 330 GRM|330|grm|INAL
7793008018940|1|JABÓN LÍQ.HIDRATA Y NUTRE FLORAL VILLANEUVE DOY 200 ML|200|ml|VILLENEUVE
7794000006539|1|ADEREZO AJO HELLMANNS BOT 340 GRM|340|grm|HELLMANNS
7790150540336|1|ORÉGANO ALICANTE SOB 50 GRM|50|grm|ALICANTE
7790580132392|1|ARVEJAS SEC ARCOR|300.00|gr|ARCOR
7798111062156|1|POSTRE SAB.CHOCOLATE YATASTO POT 230 GRM|230|grm|YATASTO
7794820903216|1|YOGUR BEBI.ENT.SAB.VAINILLA MILKAUT BOT 950 GRM|950|grm|MILKAUT
7500435155830|1|SHAMPOO BAMBU PANTENE BOT 200 ML|200|ml|PANTENE
0619947000020|1|VODKA HECHO A MANO TITOS BOT 750 ML|750|ml|TITOS
7790580147266|1|TOMATES PELADOS CUBETEADOS SALSATI LAT 400 GRM|400|grm|SALSATI
7790480090105|1|MATE COCIDO SUAVE X50 SAQ. LA TRANQUERA CJA 125 GRM|125|grm|LA TRANQUERA
7798425090593|1|COLLAR SIMPLE N°8 KIMEY X 1 UNI|1|uni|KIMEY
7796885486727|1|MICROONDAS BGH B120M20|1.00|unidad|BGH
7798118411094|1|VASOS DURAX TANGO 6unx400cc|6|uni.|METEORA DURAX
7796045000824|1|TONICO TORTULAN REFRES. 200ml|200|ml|SISCOM DE ARGENTINA S.A.
7792756010015|1|VINO CABERNET SAUVIGNON LAGARDE BOT 750 CC|750|cmq|LAGARDE
7790117002686|1|BOLSA PARA RESIDUOS 45X60 ASURIN X30 UNI|30|uni|ASURIN
7790520028938|1|DESODORANTE WC CANASTA LAVANDA GLADE CJA 27.5 GRM|27.5|grm|GLADE
7790240002027|1|VINO CHARDONNAY FOND DE CAVE BOT 750 CC|750|cmq|F.D.CAVE
7509552923995|1|COLORACION N°52 CHOCOLATISIMO CLASICO NUTRISSE CJA 1 UNI|1|uni|NUTRISSE
7790158229578|1|MIEL LIQUIDA ALELUYA POT 190 GRM|190|grm|ALELUYA
7790022000098|1|ARROZ MANDISOVI LARGO FINO 00000 1 KG|1|Kg|MOLINO ARROCERO RIO PARANA
7798138290723|1|ALFAJOR JUNIOR EXTRA DDL BCO VAUQUITA FWP 55 GRM|55|grm|VAUQUITA
7795917008517|1|PECHUGA D/PAVO SALA.LIB.D/GLU. CAMPO AUSTRAL BLI 150 GRM|150|grm|CAMPO AUSTRAL
3073780965729|1|QUESO MINI TASTY CHEDDAR BABYBEL CJA 110 GRM|100|grm|BEL
7798053651302|1|MOLINILLO INDO DEL ASADOR FRA 65 GRM|65|grm|INDO
7793046007296|1|MERMELADA LIGHT SIN AZUCAR CORMILLOT FRUTILLA FRA 390 GRM|390|grm|CORMILLOT
7791600115463|1|DEO FC HOME UVA DELICIOSA|260.00|cm3|FC HOME
7500435124638|1|PASTA ORAL B ANT 123|150.00|gr|ORAL B
0070330728547|1|MAQ.D/AFEITAR CONFORT 2 WOMEN BIC X 5 UNI|5|uni|BIC
7798337270076|1|DULCE DE LECHE MAMUU|400.00|gr|MAMUU
7794218000138|1|JAB ST TROPEZ BRILLO|125.00|gr|ST. TROPEZ
7798368470476|1|LUCCIANO´S MINION ICE POP X 100GR (10)|1.00|unidad|Sin Marca
7792281650502|1|CUCHARA CAROL P/PASTA 1un|1|uni.|CINCAM(CAROL) S.A.C.I.F.A. e I.
0076625212067|1|TOSTADAS DE ARROZ RISKY-DIT S/SAL 150 GR|150|Gr|KALCLA S.R.L.
7798344530026|1|RAV. CHINOS DE CERDO Y CHOCLO FU BAO PAQ 400 GRM|400|grm|FU BAO
7798332150038|1|CERVEZA HONEY LAZYBEE BIERHAUS LAT 473 CMQ|473|cmq|BIERHAUS
7798401690038|1|BARRA D/FRUTOS SECOS ARMONÍA MUDRA FWP 35 GRM|35|grm|MUDRA
7798262020036|1|PURÉ DE MANZANA ZUMMY POU 90 GRM|90|grm|ZUMMY
0744430256254|1|YOGUR SEMIDESC.VAINILLA S/AZ YOGURADE POT 210 GRM|210|grm|YOGURADE
8801048178308|1|APERIT.A BAS.D.ARROZ.SAB. CIRUELA JINRO BOT 360 ML|360|ml|JINRO
7798224211588|1|SALSA SRIRACHA BUFFALO BOT 260 GRM|244|grm|BUFFALO
7793897112514|1|CAPELLETTIS YULI CARNE/JAMON/QUESO BLI 500 GRM|500|grm|YULI
7795473037389|1|LAVARRO DREAN LCFDR0710SB|1.00|unidad|DREAN
5011007025960|1|WHISKY JAMESON CASKM IPA|700.00|cm3|JAMESON
7798146139069|1|SALSA TAU TERIYAKI 320 GR.|320|Gr|CIA.INTRODUCTORA DE BS.AS.
7797222060631|1|ELASTICOS SIN METAL TAO MEDIANOS BSA 12 UNI|12|uni|TAO
0041331013758|1|ALCAPARRAS ESPAÑOLAS GOYA FRA 159 GRM|159|grm|GOYA
0790757845626|1|ROLLO FILM ADHERENTE GLOW CJA 30 MTR|30|mtr|GLOW
7790199604983|1|PREMEZCLA P/BIZCOCHUELO SAB.LIMON MORIXE CJA 540 GRM|540|grm|MORIXE
7798137454850|1|TE ROSA MOSQUETA ORGÁNICA WALLYS TEA CJA 30 GRM|30|grm|WALLYS TEA
7792180143136|1|FID SEM MC C SSA FILETTO|180.00|gr|MAMA COCINA
7790150021262|1|PIMIENTA BCA.ALICANTE GRA|1000.00|gr|SIN MARCA
7702147200215|1|VASO T/LARGO LEXINGTON 334cc|1|uni.|MERCATOR S.A
7798119220183|1|ENERGIZANTE XL SPEED UNLIMITED LAT 473 ML|473|cmq|SPEED UNLIMITED
7790310987995|1|SNACK A BAS.D/MAIZ ORIG. TOSTITOS PAQ 100 GRM|100|grm|TOSTITOS
7798137494429|1|ENSALADA COLESLAW LAS PARCHITAS BJA 300 GRM|300|grm|LAS PARCHITAS
7795323774846|1|LECHE E/POLVO 2 VITAL LAT 800 GRM|800|grm|VITAL
7790717153900|1|VINO NAVE ROBINO MALBEC|750.00|cm3|NAVE ROBINO
4058075571808|1|BELLALUX SLIM DOWNLIGHT 1|1.00|unidad|LEDVANCE
7791600049577|1|DESOD.PRUNE 3 123ml|123|ml|CANNON PUNTANA S.A.
7790691002966|1|FRASCO DAYSAL PASTEL 1500cc|1|uni.|DAYSAL S.R.L.
7798008295346|1|TE SAINT-GOTTARD MORINGA 20saq.|20|uni.|LABORATORIOS PHARMAMERICAN SRL
7791290791770|1|JABÓN E/PVO MATIC C/BICARB. ALA PAQ 800 GRM|800|grm|ALA
7798096880257|1|ENS RUCULA Y RADICCIO  SUEÑO VERDE 110GR|110|grm|SUEÑO VERDE
7790580133764|1|BAÑO REPOSTERO ROSA AGUILA SCH 150 GRM|150|grm|AGUILA
7793008018742|1|COLORACION CREMA N°8.3 ULT. BRILLO EXT.ISSUE CAJA 1 UNI|1|uni|ISSUE
7798096031178|1|SALSA LISTA FILETO DOÑA PUPA TTB 340 GRM|340|grm|DOÑA PUPA
7790613071346|1|CURADOR CLINSY P/PISOS INCOLORO 900cc.|900|cc|VILLARD LOUIS S.A.
7798032481159|1|JGO.LUDO MATIC SAN REMO LUCKY CHESS 1un|1|uni.|MAR-PLAST S.A
7791580002029|1|CREMA DEP.DEPILORM PARA ROSTRO 60gr|60|Gr|EMAIL DIAMANT SACIFI y A.
7798083732491|1|JUGO D/MANZANA CUARTOCRECIENTE TTB 1 LTR|1|ltr|CUARTOCRECIENTE
8445290944801|1|ALIM.P/PERRO CACHORROS MINIS Y PEQ.DOG CHOW BSA 1.5 KGM|1.5|kgm|DOG CHOW
7798285031156|1|CEPILLO DE BAÑO C/DEPOSITO TRASH X 1 UNI|1|uni|TRASH
7790522002509|1|RAVIOLES MENDIA POLLO Y ESPINACA BLI 500 GRM|500|grm|MENDIA
7509552902389|1|MASCARILLA HIDRAT.C/ACID. HIALURÓNICO ELVIVE POT 300 GRM|300|grm|ELVIVE
7509552948141|1|EXCELLENCE L'OREAL TONO 9.1RUBIMCL|1|uni.|LOREAL ARGENTINA S.A
7896018211766|1|CUBANITOS C/CREMA D/CHOCOLATE BARION PAQ 44 GRM|44|grm|BARION
7790945007563|1|VINO CABERNET SYRAH SAN HUBERTO BOT 750 ML|750|ml|SAN HUBERTO
7792360095002|1|CHOCOLATE CON LECHE VIZZIO FWP 50 GRM|50|grm|VIZZIO
7798175210012|1|CAVA T12-5 CAVA VONDOM . . .|1|uni|VONDOM
7791728247800|1|VINO BLANCO CHARDONNAY SANTA JULIA BOT 750 ML|750|ml|SANTA JULIA
7790522002493|1|RAVIOLES MENDIA 4 QUESOS BLI 500 GRM|500|grm|MENDIA
7798131250434|1|JAB LIQ HEROE|1500.00|cm3|HEROE
0840325021232|1|VASO T/CORTO LONDON 347cc|1|uni.|MERCATOR S.A
7792184003146|1|BISCUITS H.J. PAQ 130 GRM|130|grm|H.J.
7798128250195|1|MANI CTE HOR JAMON EL MAL|150.00|gr|EL MALLIN
7791568006391|1|TOSTADAS P PRECIO SIN SAL|180.00|gr|PRIMER PRECIO
7891010009250|1|GEL LIMP NEUTROGENA DEEP|150.00|gr|NEUTROGENA
0197528719924|1|NOTE LENOVO IP1 15ALC7 R5|1.00|unidad|LENOVO
7791102048818|1|DURAZNO COOP LIGHT MITAD|820.00|gr|COOPERATIVA
7798054180054|1|DURAZNO MIT COMAI|820.00|gr|COMAI
7798014110022|1|MIJO LA NONNA 500 GR.|500|Gr|MOLINOS SALVAY S.H. (LA NONNA)
5361840000007|1|JGO.DOMINO SAN REMO CLASICO 1un|1|uni.|MAR-PLAST S.A
7790127789447|1|SALSA DE SOJA VANOLI 350G|350|grm|VANOLI
7798217939796|1|PEPITAS DE MEMBRILLO PAQ 200 GRM|200|grm|.
8801643980207|1|TABLET GALAXY T510 BLACK|1.00|unidad|SAMSUNG
7791973022740|1|TINT KEY COLOR  6 1 ROC|1.00|unidad|SILKEY
7502271274966|1|HELAD DREAN DTP458BKRSS0|1.00|unidad|DREAN
8806095316178|1|CEL SAM S24 PLUS 256GB BK|1.00|unidad|SAMSUNG
7790670050780|1|HAMBURGUESA PATY CLASICA 20UN.CAJ.|1670|Gr|QUICKFOOD S.A.
7896968600276|1|BANDEJA HAPPY BIRT.RECT. 3kg.|1|uni.|COTILLON SMILE
7791203001453|1|CHAMPAÑA NATURE LUIGI BOSCA BRUT BOT 750 CC|750|cmq|LUIGI BOSCA
7794377085519|1|BOCAD LICOR C.CH X 150G .|150|grm|LOS CAROLINOS
7798053656185|1|MOLINILLO INDO GRILLADOS FRA 70 GRM|70|grm|INDO
7795513043769|1|PAN MULTICEREAL ENRICO|380.00|gr|ENRICO
7797675001939|1|ALF BCO SAN TELMO DOYPACK|350.00|gr|SAN TELMO
7797578000282|1|PLUMERO OSTRICH DE PLUMA CH. 28 CM.|1|uni.|FAB-COR SRL
7794170020014|1|TOALLA ARCO IRIS DETROIT 50x85cm|1|uni.|SAHADE S.A.
7798107410770|1|VINO TINTO CRIA DE COSECHA BOT 1125 CMQ|1125|cmq|CRIA DE COSECHA
7792459161069|1|FIBRA ESPONJA ANTIBACTERIAL SUP ANTIADHERENTE GO BSA 1 UNI|1|uni|GO
0714604215127|1|CROQUETAS YAMANÍ VEGET. CASA VEGANA X 300 GRM|300|grm|CASA VEGANA
0000077916525|1|BARRA DE CEREAL CEREALMIX CHOCOLATE PAQ 23 GRM|23|grm|CEREAL MIX
7790139004606|1|AC GLAZE MOST CASALTA 250ML AC GLAZE MOST CASALTA 250ML|250|ml|CASALTA
7797750979870|1|HELA WHIRLPOOL NO FROST WRS955FWMS . . .|1|uni|WHIRLPOOL
0656750725528|1|FIBRA ESPONJA GLOW X2 UNI|2|uni|GLOW
7312040350209|1|VODKA MANGO ABSOLUT  BOT 700 ML|700|ml|ABSOLUT
7791359120114|1|GELATINAS TEMBLEKE SIMPSON BLI 48 GRM|48|grm|TEMBLEKE
0000077958969|1|POMADA WASSINGTON INCOLORA LAT 60 CC|60|cmq|WASSINGTON
7501003111296|1|JALAPEÑOS EN TROCITOS HERDEZ LAT 210 GRM|210|grm|HERDEZ
4895125922018|1|MANOPLA DE BAÑO INFANTIL SAPO BASICCARE PAQ X1 UNI|1|uni|BASICARE
7791584000571|1|NUEZ MOSC P PRECIO|25.00|gr|PRIMER PRECIO
4058075571884|1|PLAFON REDONDO  18W CALID|1.00|unidad|BELLALUX
7791290796546|1|SUAV.P/ROPA EXPLO.LAVANDA COMFORT DOY 1 LTR|1|ltr|COMFORT
7798369750386|1|LIMP P PRECIO FLORES BCA|150.00|cm3|PRIMER PRECIO
4005900470935|1|CR NIVEA ANTI ARRUGAS REV|50.00|cm3|NIVEA
7791274196546|1|FECULA ALGABO BABY TALQUERA 200gr.|200|Gr|ALGABO S.A
7891150075382|1|JABÓN DOVE ANTIBACTERIAL CJA 90 GRM|90|grm|DOVE
7793008019831|1|KIT LEAU VIVE N10 1 RUB C|1.00|unidad|LEAU VIVE
7798187211410|1|PF QUENTO SALAME|90.00|gr|QUENTO
7794440525027|1|PAÑO PISO VIRULANA EXPERT|2.00|unidad|VIRULANA
7790894901370|1|CEL MOTO G75 5G GREEN|1.00|unidad|MOTOROLA
7798047240123|1|DULCE TALZAUBER MEMBRILLO|500.00|gr|TALZAUBER
7797075015451|1|HORNO LONGVIE H1900XF|1.00|unidad|LONGVIE
7793613220226|1|JGO.SABANAS LANTHEA 2P.|1|uni.|LANTERMO S.A
7792281319027|1|*BIFERA CAROL C/ANTIADH.ONDULADA 26x26cm|1|uni.|CINCAM(CAROL) S.A.C.I.F.A. e I.
7798088563168|1|ALIM.P/PERROS ADUL.SAB.CARNE Y POLLO CRIADORES BSA 15 KGM|15|kgm|MAIN CRIADORES
7792730011175|1|CHOCOLATE P PRECIO TAZA|100.00|gr|PRIMER PRECIO
4058075776531|1|LED VALUE CLASSIC 12W/CAL|1.00|unidad|OSRAM
7792198006447|1|INF P PRECIO MANZAN 25U|50.00|gr|PRIMER PRECIO
4894947051944|1|CEL TECNO SPARK 30PRO 128|1.00|unidad|TECNO
7790733001124|1|BALDE COLOMBRARO 9lts|1|uni.|COLOMBRARO
0744430253765|1|UVA RED GLOBE FINCA ATXONA PAQ 500 GRM|500|grm|FINCA ATXONA
7794321243125|1|MOLDE LKO ALUMINIO ALTO DESMONT. 24cm|25|uni.|ILKO ARGENTINA S.A
7795722056406|1|CANASTA REDONDA C/GUARDA SOGA 1un|1|uni.|CAMPAGNA HNOS E HIJOS SA
7793008009382|1|COLORACION 919 RUBIO MUY CLARO KIT 1 UNI|1|uni|919
7791274200304|1|LIMPIADOR LIQUIDO BAÑO VAIS ULTRA DOY 900 ML|900|ml|VAIS
7793253170622|1|DES.POETT NAT.BLENDS FLOR|400.00|cm3|POETT
7797678013212|1|PC ALL IN ONE EXO H8-A254|1.00|unidad|EXO
7790520992239|1|AER RAID ESSENTIALS CASA|360.00|cm3|RAID
0076625227887|1|MARINERAS DON MICHELLI|200.00|gr|DON MICHELLI
7790691001020|1|JARRO MUGG DAYSAL UNICORNIO C/U|1|uni.|DAYSAL S.R.L.
7896042088525|1|CAJA PLASUTIL BOX C/ASA DEC.LUNARES 850|1|uni.|SIENA SA (PLASUTIL)
7790070336590|1|FIDEO TIRABUZÓN C/HUEVO DON VICENTE PAQ 500 GRM|500|grm|DON VICENTE
7798157740049|1|MINI-BIZCOCHOS LINO-CHIA RIANITOS PAQ 200 GRM|200|grm|RIANITOS
7793350000891|1|POMADA WASSINGTON MARRON LATA 37CC|37|cmq|WASSINGTON
0000077991584|1|ALFAJOR TRIPLE LECHE FANTOCHE FWP 85 GRM|85|grm|FANTOCHE
7790580136215|1|CHIMICHURRI LA CAMPAGNOLA SOB 23 GRM|23|grm|LA CAMPAGNOLA
7798120231833|1|HERVIDOR MILENIO ALUMINIO N16|1|uni.|MENAJE EL SIGLO
7798054013673|1|FIESTITA FRUTILLA PET 1000 CC.|1000|cc|SUDAMERICANA DE BEBIDAS S.R.L.
4895125916222|1|PINZA DE DEPILAR C/ESTUCHE BASICCARE BLI X1 UNI|1|uni|BASICARE
7792900990859|1|AJO DESHIDRATADO DOS ANCLAS SOB 20 GRM|20|grm|DOS ANCLAS
7791876048854|1|TOMATE TRITURADO RÚSTICA PASSATA CORPER BOT 500 GRM|500|grm|CORPER
7791102008881|1|COC COOP ACERO SUPERIOR|1.00|unidad|COOP
7798224211151|1|CANELA EN RAMA LA PARMESANA SOB 15 GRM|15|grm|LA PARMESANA
7790770602186|1|PROT CALIPSO NORM  C/CAL|20.00|unidad|CALIPSO
7792180143105|1|FID SEM MC SALSA BROCOLI|180.00|gr|MAMA COCINA
7506339337525|1|MAQ.DE AFEITAR GILLETTE PRESTOBARBA BODYSENSE BLI 2 UN|2|uni|GILLETTE
7798008380769|1|MOP DE ALGODON VILEDA SIN CABO 1 UNI|1|uni|VILEDA
7802107000876|1|CERVEZA SESSION IPA KUNSTMANN LAT 470 CMQ|470|cmq|KUNSTMANN
0000078927254|1|DEO R-ON DOVE H CUIDADO|50.00|cm3|DOVE
7798019099858|1|HORNO ELE FLORENCIA 7857F|1.00|unidad|FLORENCIA
7791625008016|1|CEPILLO ECOOO PLANCHITA 1un|1|uni.|EXTRALIMP S.R.L
7793913013665|1|RICOTTA ENTERA TREGAR POT 290 GRM|290|grm|TREGAR
8445291367272|1|CAFÉ CAPSULA ESPRESO ROAST STARBUCKS CJA 78 GRM|78|grm|STARBUCKS
7790010002936|1|ACEITE JOHNSON X200|200.00|cm3|JOHNSONS
7790696055196|1|TOMATE TRIT PRIMER PRECIO|950.00|gr|PRIMER PRECIO
2010101101238|1|MANTEL FIELDERSTADT ESTAMP.ANTIMANCHA 2,|1|uni.|LANTERMO S.A
7798175719829|1|DESOD.BOOS INTENSE BLUE 150ml|150|ml|OBIS S.A.
5014176001742|1|TÉ GREEN WITH STRAWBERRY FLAV AKBAR EST X25 SAQ 37,5 GRM|37.5|grm|AKBAR
7790670051992|1|MORAS CONGELADAS GREEN LIFE PAQ 550 GRM|550|grm|GREEN LIFE
7798113557353|1|VINO CHARDONNAY FINCA BOT 750 ML|750|ml|FINCA
7790130003585|1|MOSTAZA LIVIAN DOY 250 GRM|250|grm|LIVIAN
7792900990095|1|SALERO DOS ANCLAS LIGHT C/HIERBAS X 200CC|200|grm|DOS ANCLAS
7793209904035|1|CHOC. MARROC TYM LECHE|27.00|gr|TYM
7790895000331|1|FANTA NARANJA ENV.RETORNABLE 2000cc.|2000|cc|EMBOTELLADORA DEL ATLANTICO S.A.
7790990001813|1|JABON EN PAN TRADICIONAL FEDERAL PAQ 150 GRM|150|grm|FEDERAL
7791293051437|1|SHAMPOO LUMINOUS UV SEDAL BOT 340 ML|340|ml|SEDAL
7798067030339|1|LECHE POLVO P PRECIO ENT|800.00|gr|PRIMER PRECIO
7791337007772|1|YOGUR LA SEREN DESC FRUTI|190.00|gr|LA SERENISIMA
7790250040767|1|PAN BABYSEC ULTRASOFT M|8.00|unidad|BABYSEC
7790598091148|1|FECULA DE MAIZ DON UBALDO|200.00|gr|DON UBALDO
7798001562599|1|LECHE UAT ENT CREMIGAL|1.00|l|CREMIGAL
7450077059051|1|MORDILLO SILICONA FRUTILLA/HELADO 1 UNI.|1|uni.|YURITY S.A.(ENE&EME)
7795722086106|1|BIFERA JOVIFEL ANTIAD.CORCEGA 28cm|1|uni.|CAMPAGNA HNOS E HIJOS SA
8906078269320|1|GALL.DULC MANTEC.FLOR.AZULES CREMICA LAT 144 GRM|144|grm|CREMICA
